ID produit;Référence du produit;Nom du fournisseur;EAN 13;Nom du produit;Description courte;Description longue;Mots clés;Caractéristiques;Poids;Nombre de produits en stock;Titre de la page;Méta description;Photo 1;Photo 2;Photo 3;Photo 4;Photo 5;Etat;ID Marque;Nom Marque;ID Catégorie principale parente;Catégorie principale parente;ID Sous-catégorie principale;Sous-catégorie principale;Prix d'achat HT du produit;Prix du produit (TTC hors remise);Taux de tva;Quantité
#6955;P025;Ava;8436621350125;Délices  P025  Ava;Présentation d'un kit de broderie au point croix compté,  toile zweigart Aida blanche 6.3 points au cm,  fils 50 couleurs,  Dimensions de l'ouvrage terminé : 18.5 x 19 cm.;"<p><strong><em><span style=""font-size:16px"">Kit de broderie à réaliser au point de croix compté,  demi point croix,  point arrière,  sur une toile zweigart Aida blanche 6.3 points au cm,  les fils coton mouliné de Luca-S et DMC de 50 couleurs dont 14 mélanges triés sur carte,  une aiguille N°26 de John James,  (le dessin n'est pas imprimé sur la toile),  suivant le diagramme en couleurs,  explications fournie,  Dimensions de l'ouvrage terminé : 18.5 x 19 cm.</span></em></strong><br />
<em><strong><span style=""font-size:16px;"">Délices  P025  Ava .</span></strong></em><br />
<span style=""font-size:16px;""><span style=""font-size:15px;"">Vendu sans cadre.</span></span></p>";"Ava  P025; Ava  P025  Délices; Délices  P025  Ava; La-Brodeuse; Marque  Ava  P025; Punto y Arte  P025  Délices; broderie; broderie  Ava  P025; broderie  Enfant; kit; kit  Ava  P025; kit point de croix  Ava  P025; kit point de croix  Enfant; kit à broder; point compté; point croix";"Kit de broderie au point de croix compté;Le kit à broder comprend :;La toile zweigart Aida blanche 6.3 points au cm;Les fils coton mouliné de Luca-S et DMC 50 couleurs dont 14 mélanges triés sur carte;Une aiguille N°26 John James;Diagramme en couleurs;Explications en plusieurs langues dont le français;Dimensions de l'ouvrage terminé : 18.5 x 19 cm";200;1;Ava  P025  Délices  kit point de croix compté;Délices  P025 de Ava,  kit au point croix compté,  toile zweigart Aida blanche 6.3 points au cm,  fils 50 couleurs, ouvrage terminé : 18.5 x 19 cm.;https://media.cdnws.com/_i/37812/m840-32626/1080/27/ava-p025-kit-de-point-croix-compte-delices-d-un-apres-midi-tranquille.jpeg;https://media.cdnws.com/_i/37812/m840-32627/2151/28/ava-p025-kit-de-point-croix-compte-delices-d-un-apres-midi-tranquille-3.jpeg;https://media.cdnws.com/_i/37812/m840-32625/654/26/ava-p025-kit-de-point-croix-compte-delices-d-un-apres-midi-tranquille-4.jpeg;https://media.cdnws.com/_i/37812/m840-32624/3949/25/ava-p025-kit-de-point-croix-compte-delices-d-un-apres-midi-tranquille-5.jpeg;https://media.cdnws.com/_i/37812/m840-32628/421/29/ava-p025-kit-de-point-croix-compte-delices-d-un-apres-midi-tranquille-1.jpeg;Affiché;#90;Ava;#7;Kits  de  Broderie  par  Marque;#349;Ava;14,08;42,24;20;1
#6954;P060;Ava;8436621350354;Bouteille mystérieuse  P060  Ava;Présentation d'un kit de broderie au point de croix compté,  toile zweigart Aida blanche 6.3 points au cm,  fils  35 couleurs,  Dimensions de l'ouvrage terminé : 16.35 x 16.35 cm.;"<p><strong><em><span style=""font-size:16px"">Kit de broderie à réaliser au point de croix compté,  point arrière,  sur une toile zweigart Aida blanche 6.3 points au cm,  les fils coton mouliné de Luca-S et DMC 35 couleurs dont 27 mélanges triés sur carte,  une aiguille N°26 de John James,  (le dessin n'est pas imprimé sur la toile),  suivant le digramme en couleurs,  explications fournie,  Dimensions de l'ouvrage terminé : 16.35 x 16.35 cm .</span></em></strong><br />
<span style=""font-size:16px;""><em><strong>Bouteille mystérieuse  P060  Ava .</strong></em><br />
<span style=""font-size:15px;"">Vendu sans cadre.</span></span></p>";"Ava  P060; Ava  P060  Bouteille mystérieuse; Bouteille mystérieuse  P060  Ava; La-Brodeuse; Marque  Ava  P060; Marque  Ava  P060  kit point de croix; broderie; broderie  Ava  P060; broderie  Enfant; kit; kit  Ava  P060; kit point croix Enfant; kit point de croix  Ava  P060; kit à broder; point compté; point croix";"Kit de broderie au point de croix compté;Le kit à broder comprend :;La toile zweigart Aida blanche 6.3 points au cm;Les fils coton mouliné de Luca-S et DMC 35 couleurs dont 27 mélanges triés sur carte;Diagramme en couleurs;Une aiguille N°26 de John James;Explications en plusieurs langues dont le français;Dimensions de l'ouvrage terminé : 16.35 x 16.35 cm";190;1;Ava  P060  Bouteille mystérieuse  kit point de croix;Bouteille mystérieuse P060 Ava,  kit point de croix compté, toile zweigart Aida 6.3 points au cm, fils 35 couleurs, ouvrage terminé : 16.35 x 16.35 cm.;https://media.cdnws.com/_i/37812/m840-32604/2695/5/ava-p060-kit-de-point-croix-compte-bouteille-mysterieuse.jpeg;https://media.cdnws.com/_i/37812/m840-32600/3422/1/ava-p060-kit-de-point-croix-compte-bouteille-mysterieuse-1.jpeg;https://media.cdnws.com/_i/37812/m840-32602/3741/3/ava-p060-kit-de-point-croix-compte-bouteille-mysterieuse-2.jpeg;https://media.cdnws.com/_i/37812/m840-32603/318/4/ava-p060-kit-de-point-croix-compte-bouteille-mysterieuse-4.jpeg;https://media.cdnws.com/_i/37812/m840-32601/1682/2/ava-p060-kit-de-point-croix-compte-bouteille-mysterieuse-3.jpeg;Affiché;#90;Ava;#7;Kits  de  Broderie  par  Marque;#349;Ava;11,25;33,75;20;1
#6953;P078;Ava;8436621350392;Wagon Automne  P078  Ava;Présentation d'un kit de broderie au point de croix compté,  toile zweigart Aida blanche 6.3 points au cm,  fils  46 couleurs,  Dimensions de l'ouvrage terminé : 20 x 18.5 cm.;"<p><strong><em><span style=""font-size:16px;"">Kit de broderie à réaliser au point de croix compté,  demi point croix,  point arrière,  sur une toile zweigart Aida blanche 6.3 points au cm,  les fils coton mouliné de Luca-S et DMC 46 couleurs dont 2 mélanges triés sur carte,  une aiguille N°26 de John James,  (le dessin n'est pas imprimé sur la toile),  suivant le diagramme en couleurs,  explications fournie,  Dimensions de l'ouvrage terminé : 20 x 18.5 cm .<br />
Wagon Automne  P078  Ava .</span></em></strong><br />
<span style=""font-size:15px;"">Vendu sans cadre.</span></p>";"Ava  P078; Ava  P078  Wagon d'automne; Ava  P078  kit point de croix; La-Brodeuse; Marque  Ava  P078; Wagon Automne  P078  Ava; Wagon Automne  P078  Punto y Arte; broderie; broderie  Ava  P078; kit; kit  Ava  P078; kit point croix  Wagon fleuri; kit point de croix  Ava  P078; kit à broder; point compté; point croix";"Kit de broderie au point de croix compté;Le kit à broder comprend :;La toile zweigart Aida blanche 6.3 points au cm;Les fils coton mouliné de Luca-S et DMC 46 couleurs dont 2 mélanges triés sur carte;Diagramme en couleurs;Une aiguille N°26 de John James;Explications en plusieurs langues dont le français;Dimensions de l'ouvrage terminé : 20 x 18.5 cm";200;1;Ava  P078  Wagon Automne  kit point de croix compté;Wagon Automne  P078 de Ava,  kit au point de croix compté,  toile zweigart Aida 6.3 points au cm,  fils  46 couleurs, ouvrage terminé : 20 x 18.5 cm.;https://media.cdnws.com/_i/37812/m840-32632/1554/33/ava-p078-kit-de-point-crox-compte-wagon-d-automne.jpeg;https://media.cdnws.com/_i/37812/m840-33476/3612/80/ava-p078-kit-de-point-crox-compte-wagon-d-automne-5.jpeg;https://media.cdnws.com/_i/37812/m840-32630/1550/31/ava-p078-kit-de-point-crox-compte-wagon-d-automne-4.jpeg;https://media.cdnws.com/_i/37812/m840-32629/2612/30/ava-p078-kit-de-point-crox-compte-wagon-d-automne-3.jpeg;https://media.cdnws.com/_i/37812/m840-32633/2336/34/ava-p078-kit-de-point-crox-compte-wagon-d-automne-2.jpeg;Affiché;#90;Ava;#7;Kits  de  Broderie  par  Marque;#349;Ava;9,7;29,1;20;1
#6952;P081;Ava;8436621350361;Décoration Automne  P081  Ava;Présentation d'un kit de broderie au point de croix compté,  toile zweigart Aida blanche 6.3 points au cm,  fils 46 couleurs,  Dimensions de l'ouvrage terminé : 17 x 17 cm.;"<p><strong><em><span style=""font-size:16px;"">Kit de broderie à réaliser au point de croix compté,  point arrière,  point nœud,  sur une toile zweigart Aida blanche 6.3 points au cm,  les fils coton mouliné de Luca-S et DMC 46 couleurs dont 2 mélanges triés sur carte,  une aiguille N°26 de John James,  (le dessin n'est pas imprimé sur la toile),  suivant le diagramme en couleurs,  explications founie,  Dimensions de l'ouvrage terminé : 17 x 17 cm .<br />
Décoration Automne  P081  Ava .</span></em></strong><br />
<span style=""font-size:15px;"">Vendu sans cadre</span><strong><em><span style=""font-size:16px;"">.</span></em></strong></p>";"Ava  P081; Ava  P081  Décoration Automne; Décoration Automne  P081  Ava; Décoration de porte  en broderie; La-Brodeuse; Marque  Ava  P081; broderie; broderie  Ava  P081; broderie  Décoration de porte; kit; kit  Ava  P081; kit point croix  Décoration Automne; kit point de croix  Ava  P081; kit à broder; point compté; point croix";"Kit de broderie au point de croix compté;Le kit à broder comprend :;La toile zweigart Aida blanche 6.3 points au cm;Les fils coton mouliné de Luca-S et DMC 46 couleurs dont 2 mélanges triés sur carte,;Une aiguille N°26 de John James;Diagramme en noir et blanc;Explications en plusieurs langues dont le français;Dimensions de l'ouvrage terminé : 17 x 17 cm";190;1;Ava  P081  Décoration Automne  kit point de croix compté;Décoration Automne P081 de Ava,  kit au point de croix compté,  toile zweigart Aida blanche 6.3 points au cm,  fils 46 couleurs,  ouvrage terminé : 17 x 17 cm.;https://media.cdnws.com/_i/37812/m840-32637/2122/38/ava-p081-kit-de-point-crox-compte-decoration-d-automne.jpeg;https://media.cdnws.com/_i/37812/m840-32636/2642/37/ava-p081-kit-de-point-crox-compte-decoration-d-automne-1.jpeg;https://media.cdnws.com/_i/37812/m840-32635/1915/36/ava-p081-kit-de-point-crox-compte-decoration-d-automne-3.jpeg;https://media.cdnws.com/_i/37812/m840-32634/2623/35/ava-p081-kit-de-point-crox-compte-decoration-d-automne-2.jpeg;;Affiché;#90;Ava;#7;Kits  de  Broderie  par  Marque;#349;Ava;9,28;28,82;20;1
#6951;P007;Ava;8436621350033;Champ de lavande  P007  Ava;Présentation d'un kit de broderie au point de croix compté,  toile zweigart Aida blanche 6.3 points au cm,  fils 39 couleurs,  Dimensions de l'ouvrage terminé : 21.5 x 21.5 cm.;"<p><strong><em><span style=""font-size:16px;"">Kit de broderie à réaliser au point de croix compté,  demi point croix,  point arrière,  sur une toile zweigart Aida blanche 6.3 points au cm,  les fils coton mouliné de Luca-S 39 couleurs dont 3 mélanges triés sur carte,  une aiguille N°26 de John James,  (le dessin n'est pas imprimé sur la toile),  suivant le diagramme en couleurs,  explications fournie,  Dimensions de l'ouvrage terminé : 21.5 x 21.5 cm .<br />
Champ de lavande  P007  Ava .</span></em></strong><br />
<span style=""font-size:16px;""><span style=""font-size:15px;"">Vendu sans cadre. </span></span><strong><em><span style=""font-size:16px;""> </span></em></strong></p>";"Ava  P007; Ava  P007  Champ de lavande; Champ de lavande  P007  Ava; Champ de lavande  broderie; La-Brodeuse; Marque  Ava  P007; broderie; broderie  Ava  P007; broderie  Champ de lavande; kit; kit  Ava  P007; kit point de croix  Ava  P007; kit point de croix  Lavande; kit à broder; point compté; point croix";"Kit de broderie au point de croix compté;Le kit à broder comprend :;La toile zweigart Aida blanche 6.3 points au cm;Les fils coton mouliné de Luca-S 39 couleurs dont 3 mélanges triés sur carte;Une aiguille N°26 de John James;Diagramme en couleurs;Explications en plusieurs langues dont le français;Dimensions de l'ouvrage terminé : 21.5 x 21.5 cm";230;1;Ava  P007  Champ de lavande  kit point de croix compté;Champ de lavande P007 de Ava,  kit au point de croix compté,  toile zweigart Aida 6.3 points au cm,  fils 39 couleurs, ouvrage terminé : 21.5 x 21.5 cm;https://media.cdnws.com/_i/37812/m840-32709/2036/11/ava-p007-kit-de-point-croix-compte-champ-de-lavande.jpeg;https://media.cdnws.com/_i/37812/m840-32708/36/10/ava-p007-kit-de-point-croix-compte-champ-de-lavande-3.jpeg;https://media.cdnws.com/_i/37812/m840-32711/1286/13/ava-p007-kit-de-point-croix-compte-champ-de-lavande-2.jpeg;https://media.cdnws.com/_i/37812/m840-32707/985/9/ava-p007-kit-de-point-croix-compte-champ-de-lavande-5.jpeg;https://media.cdnws.com/_i/37812/m840-32706/2437/8/ava-p007-kit-de-point-croix-compte-champ-de-lavande-1.jpeg;Affiché;#90;Ava;#7;Kits  de  Broderie  par  Marque;#349;Ava;8,75;31;20;1
#6950;P063;Ava;8436621350279;Visage en hiver  P063  Ava;Présentation d'un kit de broderie au point de croix compté,  toile zweigart blanche 6.3 points au cm,  fils 65 couleurs,  Dimensions de l'ouvrage terminé : 28 x 20 cm.;"<p><span style=""font-size:16px;""><em><strong>Kit de broderie à réaliser au point de croix compté,  demi point croix,  point de nœud,  sur une toile zweigart Aida blanche 6.3 points au cm,  les fils coton mouliné de Luca-S et DMC 65 couleurs dont 15 mélanges triés sur carte,  une aiguille N°26 de John James,  (le dessin n'est pas imprimé sur la toile),  suivant le diazgramme en couleurs,  explications fournie,  Dimensions de l'ouvrage terminé : 28 x 20 cm .<br />
Visage de hiver  P063  Ava .</strong></em><br />
<span style=""font-size:15px;"">Vendu sans cadre.</span>  </span></p>";"Ava  P063; Ava  P063  Visage en hiver; La-brodeuse; Marque  Ava  P063; Visage en hiver  P063  Ava; broderie; broderie  Ava  P063; broderie Visage; kit; kit  Ava  P063; kit point de croix  Ava  P063; kit point de croix  Visage; kit à broder; point compté; point croix";"Kit de broderie au point de croix compté;Le kit à broder comprend :;La toile zweigart Aida blanche 6.3 points au cm;Les fils coton mouliné de Luca-S et DMC 65 couleurs dont 15 mélanges triés sur carte;Une aiguille N°26 de John James;Diagramme en couleurs;Explications en plusieurs langues dont le français;Dimensions de l'ouvrage terminé : 28 x 20 cm";250;1;Ava  P063  Visage en hiver  kit point de croix compté;Visage en hiver P063 de Ava,  kit au point de croix compté,  toile zweigart blanche 6.3 points au cm, fils 65 couleurs, ouvrage terminé : 28 x 20 cm;https://media.cdnws.com/_i/37812/m840-32704/656/6/ava-p063-kit-de-point-croix-compte-visage-en-hiver.jpeg;https://media.cdnws.com/_i/37812/m840-32705/1244/7/ava-p063-kit-de-point-croix-compte-visage-en-hiver-1.jpeg;https://media.cdnws.com/_i/37812/m840-32702/1898/4/ava-p063-kit-de-point-croix-compte-visage-en-hiver-2.jpeg;https://media.cdnws.com/_i/37812/m840-32703/880/5/ava-p063-kit-de-point-croix-compte-visage-en-hiver-3.jpeg;;Affiché;#90;Ava;#7;Kits  de  Broderie  par  Marque;#349;Ava;15,18;45,54;20;1
#6949;P031;Ava;8436621350170;Parfum de Provence  P031  Ava;Présentation d'un kit de broderie au point de croix compté,  toile zweigart Aida blanche 6.3 points au cm,  fils 49 couleurs,  Dimensions de l'ouvrage terminé : 26 x 25 cm.;"<p><span style=""font-size: 16px;""><em><strong>Kit de broderie</strong></em> à réaliser au <em><strong>point de croix compté</strong></em>,  <em><strong>point arrière</strong></em>,  sur une <em><strong>toile zweigart Aida blanche 6.3 points au cm</strong></em>,  les <em><strong>fils à broder coton mouliné de Luca-S et DMC 49 couleurs</strong></em> dont 5 mélanges triés sur carte,  une <em><strong>aiguille N°26</strong></em> de John James,  (le dessin n'est pas imprimé sur la toile),  diagramme en couleurs,  explications fournie,  <em><strong>Dimensions de l'ouvrage terminé : 26 x 25 cm .<br />
Parfum de Provence  P031  Ava .</strong></em><br />
<span style=""font-size:15px;"">Vendu sans cadre.</span></span></p>";"Ava  P031; Ava  P031  Parfum de Provence; Champs de lavande; Marque  Ava  P031; Parfum de Provence  P031  Ava; broderie; broderie  Ava  P031; broderie  Champs de lavande; kit; kit  Ava  P031; kit point croix  lavande; kit point de croix  Ava  P031; kit à broder; la-brodeuse; point compté; point croix";"Kit de broderie au point de croix compté;Le kit à broder comprend :;La toile zweigart Aida blanche 6.3 points au cm;Les fils coton mouliné de Luca-S et DMC 49 couleurs dont 5 mélanges;Une aiguille N°26 de John James;Diagramme en couleurs;Explications en plusieurs langues dont le français;Dimensions de l'ouvrage terminé : 26 x 25 cm";250;1;Ava  P031  Parfum de Provence  kit point de croix compté;Parfum de Provence P031 Ava,  kit point de croix compté, toile zweigart Aida blanche 6.3 points au cm, fils 49 couleurs, ouvrage terminé : 26 x 25 cm;https://media.cdnws.com/_i/37812/m840-32641/3351/42/ava-p031-kit-de-point-croix-parfum-de-provence.jpeg;https://media.cdnws.com/_i/37812/m840-32639/1481/40/ava-p031-kit-de-point-croix-parfum-de-provence-2.jpeg;https://media.cdnws.com/_i/37812/m840-32642/2545/43/ava-p031-kit-de-point-croix-parfum-de-provence-4.jpeg;https://media.cdnws.com/_i/37812/m840-32640/3816/41/ava-p031-kit-de-point-croix-parfum-de-provence-3.jpeg;https://media.cdnws.com/_i/37812/m840-32638/2227/39/ava-p031-kit-de-point-croix-parfum-de-provence-1.jpeg;Affiché;#90;Ava;#7;Kits  de  Broderie  par  Marque;#349;Ava;17,83;53,34;20;1
#6948;P032;Ava;8436621350187;Carminea Gardienne du cristal  P032  Ava;Présentation d'un kit de broderie au point de croix compté,  toile zweigart Aida blanche 6.3 points au cm,  fils 63 couleurs,  Dimensions de l'ouvrage terminé : 20 x 18.5 cm.;"<p><strong><em><span style=""font-size:16px"">Kit de broderie à réaliser au point de croix compté,  demi point croix,  point arrière,  sur une toile zweigart Aida blanche 6.3 points au cm,  les fils coton mouliné de Luca-S et DMC 63 couleurs dont 5 mélanges triés sur carte,  une aiguille N°26 de John James,  suivant le diagramme en couleurs,  explication fournie,  Dimensions de l'ouvrage terminé : 20 x 18.5 cm .</span></em></strong><br />
<span style=""font-size:16px;""><em><strong>Carminea Gardienne du cristal  P032  Ava .</strong></em><br />
<span style=""font-size:15px;"">Vendu sans cadre.</span></span></p>";"Ava  P032; Ava  P032  Gardienne du cristal; Carminea Gardienne du cristal  P032  Ava; La-Brodeuse; Marque  Ava  P032; broderie; broderie  Ava  P032; broderie  femme; kit; kit  Ava  P032; kit point croix  Femme; kit point de croix  Ava  P032; kit à broder; point compté; point croix";"Kit de broderie au point de croix compté;Le kit à broder comprend :;La toile zweigart Aida blanche 6.3 points au cm;Les fils coton mouliné de Luca-S et DMC 63 couleurs dont 5 mélanges;Une aiguille N°26 de John James;Diagramme en couleurs;Explications en plusieurs langues dont le français;Dimensions de l'ouvrage terminé : 20 x 18.5 cm";220;1;Ava  P032  Carminea Gardienne du cristal;Carminea Gardienne du cristal P032 Ava,  kit point croix compté, toile zweigart Aida 6.3 points au cm, fils 63 couleurs, ouvrage terminé : 20 x 18.5 cm.;https://media.cdnws.com/_i/37812/m840-32608/976/9/ava-p032-kit-de-point-croix-compte-carminea-gardien-du-crista.jpeg;https://media.cdnws.com/_i/37812/m840-32607/2441/8/ava-p032-kit-de-point-croix-compte-carminea-gardien-du-crista-3.jpeg;https://media.cdnws.com/_i/37812/m840-32609/1251/10/ava-p032-kit-de-point-croix-compte-carminea-gardien-du-crista-4.jpeg;https://media.cdnws.com/_i/37812/m840-32606/2277/7/ava-p032-kit-de-point-croix-compte-carminea-gardien-du-crista-1.jpeg;https://media.cdnws.com/_i/37812/m840-32605/370/6/ava-p032-kit-de-point-croix-compte-carminea-gardien-du-crista-2.jpeg;Affiché;#90;Ava;#7;Kits  de  Broderie  par  Marque;#349;Ava;12;36;20;1
#6947;P055;Ava;8436621350019;Londres  P055  Ava;Présentation d'un kit de broderie au point de croix compté,  toile zweigart Aida blanche 6.3 points au cm,  fils  48 couleurs,  Dimensions de l'ouvrage terminé : 29 x 28.5 cm.;"<p><strong><em><span style=""font-size:16px;"">Kit de broderie à réaliser au point de croix compté,  point arrière,  sur une toile zweigart Aida blanche 6.3 points au cm,  les fils coton mouliné de Luca-S et DMC 48 couleurs dont 26 mélanges triés sur carte,  une aiguille N°26 de John James,  (le dessin n'est pas imprimé sur la toile),  suivant le diagramme en couleurs,  explications fournie,  Dimensions de l'ouvrage terminé : 29 x 28.5 cm .<br />
Londres  P055  Ava .</span></em></strong><br />
<span style=""font-size:15px;"">Vendu sans cadre. </span></p>";"Ava  P055; Ava  P055  Londres; La-Brodeuse; Londres  P055  Ava; Londres  kit point de croix; Marque  Ava  P055; broderie; broderie  Ava  P055; broderie  Londres; kit; kit  Ava  P055; kit point croix  Londres; kit point de croix  Ava  P055; kit à broder; point compté; point croix";"Kit de broderie au point de croix compté;Le kit à broder comprend :;La toile zweigart Aida blanche 6.3 points au cm;Les fils coton mouliné de Luca-S et DMC 48 couleurs dont 26 mélanges;Une aiguille N°26 de John James;Diagramme en couleurs;Explications en plusieurs langues dont le français;Dimensions de l'ouvrage terminé : 29 x 28.5 cm";270;1;Ava  P055  Londres  kit point croix compté;Londres  P055  Ava,  kit au point de croix compté,  toile zweigart Aida blanche 6.3 points au cm,  fils  48 couleurs, ouvrage terminé : 29 x 28.5 cm.;https://media.cdnws.com/_i/37812/m840-32701/485/3/ava-p055-kit-de-point-croix-compte-londres.jpeg;https://media.cdnws.com/_i/37812/m840-32698/1086/0/ava-p055-kit-de-point-croix-compte-londres-6.jpeg;https://media.cdnws.com/_i/37812/m840-32697/3936/98/ava-p055-kit-de-point-croix-compte-londres-4.jpeg;https://media.cdnws.com/_i/37812/m840-32700/3417/2/ava-p055-kit-de-point-croix-compte-londres-5.jpeg;https://media.cdnws.com/_i/37812/m840-32696/2747/97/ava-p055-kit-de-point-croix-compte-londres-3.jpeg;Affiché;#90;Ava;#7;Kits  de  Broderie  par  Marque;#349;Ava;20,18;60,54;20;1
#6946;P033;Ava;8436621350194;Sous le ciel de la montagne  P033  Ava;Présentation d'un kit de broderie au point de croix compté,  toile zweigart Aida blanche 6.3 points au cm,  fils 57 couleurs,  Dimension de l'ouvrage terminé : 32 x 31 cm.;"<p><span style=""font-size:16px;""><em><strong>Kit de broderie à réaliser au point de croix compté,  demi point de croix,  point arrière,  sur une toile zweigart Aida blanche 6.3 points au cm,  les fils coton mouliné de Luca-S et DMC 57 couleurs triés sur carte,  une aiguille N°26 de John James,  (le dessin n'est pas imprimé sur la toile),  suivant le diagramme en couleurs,  explications fournie,  Dimensions de l'ouvrage terminé : 32 x 31 cm .<br />
Sous le ciel de la montagne  P033  Ava .</strong></em></span><br />
<span style=""font-size:16px;""><span style=""font-size:15px;"">Vendu sans cadre.</span></span></p>";"Ava  P033; Ava  P033  kit point de croix; La-Brodeuse; Marque  Ava  P033; Sous le ciel de la montagne  P033  Ava; broderie; broderie  Ava  P033; broderie  Montagne; broderie  Paysage; kit; kit  Ava  P033; kit point croix  paysage; kit point de croix  Ava  P033; kit à broder; point compté; point croix";"Kit de broderie au point de croix compté;Le kit à broder comprend :;La toile zweigart Aida blanche 6.3 points au cm;Les fils coton mouliné de Luca-S et DMC 57 couleurs triés sur carte;Diagramme en couleurs;Une aiguille N°26 de John James;Explications en plusieurs langues dont le français;Dimensions de l'ouvrage terminé : 32 x 31 cm";330;1;Ava  P033  Sous le ciel de la montagne  kit point croix;Sous le ciel de la montagne P033  Ava,  kit point de croix compté,  toile zweigart Aida 6.3 points au cm, fils 57 couleurs, ouvrage terminé : 32 x 31 cm;https://media.cdnws.com/_i/37812/m840-32614/2572/15/ava-p033-kit-de-point-croix-compte-sous-le-ciel-de-la-montagne.jpeg;https://media.cdnws.com/_i/37812/m840-32611/2504/12/ava-p033-kit-de-point-croix-compte-sous-le-ciel-de-la-montagne-3.jpeg;https://media.cdnws.com/_i/37812/m840-32613/1260/14/ava-p033-kit-de-point-croix-compte-sous-le-ciel-de-la-montagne-2.jpeg;https://media.cdnws.com/_i/37812/m840-32610/3057/11/ava-p033-kit-de-point-croix-compte-sous-le-ciel-de-la-montagne-4.jpeg;https://media.cdnws.com/_i/37812/m840-32615/3144/16/ava-p033-kit-de-point-croix-compte-sous-le-ciel-de-la-montagne-5.jpeg;Affiché;#90;Ava;#7;Kits  de  Broderie  par  Marque;#349;Ava;18,23;54,75;20;1
#6945;P044;Ava;8436621350248;La cabane rouge sous la neige  P044  Ava;Présentation d'un kit de broderie au point de croix compté, toile zweigart Aida blanche 6.3 points au cm,  fils 35 couleurs,  Dimensions de l'ouvrage terminé : 29 x 28 cm.;"<p><strong><em><span style=""font-size:16px;"">Kit de broderie à réaliser au point de croix compté,  demi point croix,  point arrière,  sur une toile zweigart Aida blanche 6.3 points au cm,  les fils coton mouliné de Luca-S et DMC 35 couleurs triés sur carte,  une aiguille N°26 de John James,  (le dessin n'est pas imprimé sur la toile),  suivant le diagramme en couleurs,  explications fournie,  Dimensions de l'ouvrage terminé : 29 x 28 cm.<br />
La cabane en rouge sous la neige  P044  Ava .</span></em></strong><br />
<span style=""font-size:16px;""><span style=""font-size:15px;"">Vendu sans cadre.</span></span></p>";"Ava  P044; La cabane rouge sous la neige  P044  Ava; La-Brodeuse; Marque  Ava  P044; Punto y Arte  P044; Punto y Arte  P044  la cabane rouge; broderie; broderie  Paysage; broderie  Punto y Arte  P044; kit; kit  Punto y Arte  P044; kit point croix  Paysage; kit point croix  Punto y Arte  P044; kit à broder; point compté; point croix";"Kit de broderie au point de croix compté;Le kit à broder comprend :;La toile zweigart Aida blanche 6.3 points au cm;Les fils coton mouliné de Luca-S et DMC 35 couleurs triés sur carte;Une aiguille N°26 de John James;Diagramme en couleurs;Explications en plusieurs langues dont le français;Dimensions de l'ouvrage terminé : 29 x 28 cm";240;1;Ava  P044  La cabane rouge sous la neige;La cabane rouge sous la neige P044 Ava, kit point de croix compté, toile zweigart Aida 6.3 points au cm, fils 35 couleurs, ouvrage terminé : 29 x 28 cm;https://media.cdnws.com/_i/37812/m840-32694/737/95/ava-p044-kit-de-point-croix-compte-la-cabane-rouge.jpeg;https://media.cdnws.com/_i/37812/m840-32693/2792/94/ava-p044-kit-de-point-croix-compte-la-cabane-rouge-3.jpeg;https://media.cdnws.com/_i/37812/m840-32690/2007/91/ava-p044-kit-de-point-croix-compte-la-cabane-rouge-6.jpeg;https://media.cdnws.com/_i/37812/m840-32688/2958/89/ava-p044-kit-de-point-croix-compte-la-cabane-rouge-5.jpeg;https://media.cdnws.com/_i/37812/m840-32689/1763/90/ava-p044-kit-de-point-croix-compte-la-cabane-rouge-4.jpeg;Affiché;#90;Ava;#7;Kits  de  Broderie  par  Marque;#349;Ava;15,33;45,99;20;1
